grade,date_str,differential,predicted,residual,api_gravity,sulfur_pct,vacuum_resid_pct,brent_price,region_simple,distance_band,is_landlocked
Ekofisk,2021-02-01,0.55,0.10757482915261463,0.4424251708473854,38.8888505112461,0.207184367217011,12.2005750162672,62.28,NorthSea,short,0
Ekofisk,2021-03-01,0.8,0.37506715206743424,0.4249328479325658,38.8888505112461,0.207184367217011,12.2005750162672,65.41,NorthSea,short,0
Ekofisk,2021-04-01,0.7,0.5496660810106353,0.15033391898936466,38.8888505112461,0.207184367217011,12.2005750162672,64.81,NorthSea,short,0
Ekofisk,2021-05-01,0.8,1.1262798111440513,-0.32627981114405125,38.8888505112461,0.207184367217011,12.2005750162672,68.53,NorthSea,short,0
Ekofisk,2021-06-01,0.8,3.1017153150901255,-2.3017153150901253,38.8888505112461,0.207184367217011,12.2005750162672,73.16,NorthSea,short,0
Ekofisk,2021-07-01,0.95,2.4819229617704828,-1.5319229617704828,38.8888505112461,0.207184367217011,12.2005750162672,75.17,NorthSea,short,0
Ekofisk,2021-08-01,1.2,2.0277509504985103,-0.8277509504985103,38.8888505112461,0.207184367217011,12.2005750162672,70.75,NorthSea,short,0
Ekofisk,2021-09-01,1.0,2.3465510783146306,-1.3465510783146306,38.8888505112461,0.207184367217011,12.2005750162672,74.49,NorthSea,short,0
Ekofisk,2021-10-01,0.65,1.3270302106885032,-0.6770302106885032,38.8888505112461,0.207184367217011,12.2005750162672,83.54,NorthSea,short,0
Ekofisk,2021-11-01,1.25,0.9347042705978046,0.3152957294021954,38.8888505112461,0.207184367217011,12.2005750162672,81.05,NorthSea,short,0
Ekofisk,2021-12-01,1.5,1.2219811540223415,0.27801884597765847,38.8888505112461,0.207184367217011,12.2005750162672,74.17,NorthSea,short,0
Ekofisk,2022-01-01,1.5,1.0067165792754231,0.49328342072457687,38.8888505112461,0.207184367217011,12.2005750162672,86.51,NorthSea,short,0
Ekofisk,2022-02-01,2.4,1.3373259966770932,1.0626740033229067,38.8888505112461,0.207184367217011,12.2005750162672,97.13,NorthSea,short,0
Ekofisk,2022-03-01,3.3,1.6005919775750117,1.6994080224249881,38.8888505112461,0.207184367217011,12.2005750162672,117.25,NorthSea,short,0
Ekofisk,2022-04-01,4.05,4.9095793766553975,-0.8595793766553976,38.8888505112461,0.207184367217011,12.2005750162672,104.58,NorthSea,short,0
Ekofisk,2022-05-01,3.45,4.837726533186432,-1.3877265331864317,38.8888505112461,0.207184367217011,12.2005750162672,113.34,NorthSea,short,0
Ekofisk,2022-06-01,5.35,1.7732538808873755,3.576746119112624,38.8888505112461,0.207184367217011,12.2005750162672,122.71,NorthSea,short,0
Ekofisk,2022-07-01,6.75,0.3434205450330272,6.406579454966973,38.8888505112461,0.207184367217011,12.2005750162672,111.93,NorthSea,short,0
Ekofisk,2022-08-01,8.4,2.2936612856482306,6.10633871435177,38.8888505112461,0.207184367217011,12.2005750162672,100.45,NorthSea,short,0
Ekofisk,2022-09-01,5.9,3.706532345245112,2.193467654754888,38.8888505112461,0.207184367217011,12.2005750162672,89.76,NorthSea,short,0
Ekofisk,2022-10-01,2.9,3.2266407111241144,-0.3266407111241145,38.8888505112461,0.207184367217011,12.2005750162672,93.33,NorthSea,short,0
Ekofisk,2022-11-01,3.55,0.7711183615762596,2.7788816384237403,38.8888505112461,0.207184367217011,12.2005750162672,91.42,NorthSea,short,0
Ekofisk,2022-12-01,4.1,0.9987949043475788,3.101205095652421,38.8888505112461,0.207184367217011,12.2005750162672,80.92,NorthSea,short,0
Ekofisk,2023-01-01,3.05,1.2097024525947204,1.8402975474052794,38.8888505112461,0.207184367217011,12.2005750162672,82.5,NorthSea,short,0
Ekofisk,2023-02-01,2.55,1.0950352157094683,1.4549647842905316,38.8888505112461,0.207184367217011,12.2005750162672,82.59,NorthSea,short,0
Ekofisk,2023-03-01,2.8,2.047958749522449,0.7520412504775509,38.8888505112461,0.207184367217011,12.2005750162672,78.43,NorthSea,short,0
Ekofisk,2023-04-01,2.4,0.9674165676542026,1.4325834323457973,38.8888505112461,0.207184367217011,12.2005750162672,84.64,NorthSea,short,0
Ekofisk,2023-05-01,2.5,2.0836267751025135,0.4163732248974865,38.8888505112461,0.207184367217011,12.2005750162672,75.47,NorthSea,short,0
Ekofisk,2023-06-01,1.95,2.6763630791337567,-0.7263630791337568,38.8888505112461,0.207184367217011,12.2005750162672,74.84,NorthSea,short,0
Ekofisk,2023-07-01,1.3,3.217049641167497,-1.917049641167497,38.8888505112461,0.207184367217011,12.2005750162672,80.11,NorthSea,short,0
Ekofisk,2023-08-01,1.8,3.062840636435185,-1.262840636435185,38.8888505112461,0.207184367217011,12.2005750162672,86.15,NorthSea,short,0
Ekofisk,2023-09-01,2.7,2.875501837436831,-0.17550183743683068,38.8888505112461,0.207184367217011,12.2005750162672,93.72,NorthSea,short,0
Ekofisk,2023-10-01,2.85,1.004390661319693,1.8456093386803072,38.8888505112461,0.207184367217011,12.2005750162672,90.6,NorthSea,short,0
Ekofisk,2024-01-01,2.55,0.6363968902929613,1.9136031097070385,38.8888505112461,0.207184367217011,12.2005750162672,80.12,NorthSea,short,0
Ekofisk,2024-02-01,2.9,0.8621746068781235,2.037825393121876,38.8888505112461,0.207184367217011,12.2005750162672,83.48,NorthSea,short,0
Ekofisk,2024-03-01,3.25,2.249961948774737,1.0000380512252631,38.8888505112461,0.207184367217011,12.2005750162672,85.41,NorthSea,short,0
Ekofisk,2024-04-01,3.0,2.3636967528202932,0.6363032471797068,38.8888505112461,0.207184367217011,12.2005750162672,89.94,NorthSea,short,0
Goliat,2019-04-01,1.15,1.227169603805534,-0.07716960380553406,41.2541667789031,0.167457488915332,6.54579925633189,71.23,NorthSea,short,0
Goliat,2019-05-01,0.75,0.07383207098653788,0.6761679290134621,41.2541667789031,0.167457488915332,6.54579925633189,71.32,NorthSea,short,0
Goliat,2019-06-01,1.3,0.9437687900066858,0.35623120999331426,41.2541667789031,0.167457488915332,6.54579925633189,64.22,NorthSea,short,0
Goliat,2019-07-01,1.1,2.837094073488767,-1.737094073488767,41.2541667789031,0.167457488915332,6.54579925633189,63.92,NorthSea,short,0
Goliat,2019-08-01,1.4,3.8403540288920115,-2.4403540288920116,41.2541667789031,0.167457488915332,6.54579925633189,59.04,NorthSea,short,0
Goliat,2019-10-01,1.6,1.2161838460686276,0.3838161539313725,41.2541667789031,0.167457488915332,6.54579925633189,59.71,NorthSea,short,0
Goliat,2019-11-01,1.80466,0.6321433949879096,1.1725166050120903,41.2541667789031,0.167457488915332,6.54579925633189,63.21,NorthSea,short,0
Goliat,2019-12-01,2.25,0.2628173409849819,1.9871826590150181,41.2541667789031,0.167457488915332,6.54579925633189,67.31,NorthSea,short,0
Goliat,2020-01-01,3.1,1.1766394313527737,1.9233605686472264,41.2541667789031,0.167457488915332,6.54579925633189,63.65,NorthSea,short,0
Goliat,2020-02-01,3.35,0.6843652993638298,2.6656347006361703,41.2541667789031,0.167457488915332,6.54579925633189,55.66,NorthSea,short,0
Goliat,2020-03-01,2.15,0.11678726800205141,2.0332127319979483,41.2541667789031,0.167457488915332,6.54579925633189,32.01,NorthSea,short,0
Goliat,2020-04-01,1.65,-0.5702027409331161,2.220202740933116,41.2541667789031,0.167457488915332,6.54579925633189,18.38,NorthSea,short,0
Goliat,2020-06-01,-3.55,-0.6463579532829506,-2.9036420467170494,41.2541667789031,0.167457488915332,6.54579925633189,40.27,NorthSea,short,0
Goliat,2020-07-01,0.05,-0.16282228835700763,0.21282228835700762,41.2541667789031,0.167457488915332,6.54579925633189,43.24,NorthSea,short,0
Goliat,2020-08-01,0.45,0.20121310407562754,0.24878689592437248,41.2541667789031,0.167457488915332,6.54579925633189,44.74,NorthSea,short,0
Goliat,2020-09-01,-0.1,2.030819110059598,-2.130819110059598,41.2541667789031,0.167457488915332,6.54579925633189,40.91,NorthSea,short,0
Goliat,2020-10-01,-0.85,2.342081309186921,-3.192081309186921,41.2541667789031,0.167457488915332,6.54579925633189,40.19,NorthSea,short,0
Goliat,2020-11-01,-0.85,2.307423888176762,-3.157423888176762,41.2541667789031,0.167457488915332,6.54579925633189,42.69,NorthSea,short,0
Goliat,2020-12-01,-1.25,1.4990726027183547,-2.7490726027183547,41.2541667789031,0.167457488915332,6.54579925633189,49.99,NorthSea,short,0
Goliat,2021-01-01,-0.6,2.268326064822091,-2.868326064822091,41.2541667789031,0.167457488915332,6.54579925633189,54.77,NorthSea,short,0
Goliat,2021-02-01,-0.7,0.9359790608634313,-1.6359790608634313,41.2541667789031,0.167457488915332,6.54579925633189,62.28,NorthSea,short,0
Goliat,2021-03-01,-0.25,1.176212828791658,-1.426212828791658,41.2541667789031,0.167457488915332,6.54579925633189,65.41,NorthSea,short,0
Goliat,2021-04-01,-0.6,1.3871026044453547,-1.9871026044453548,41.2541667789031,0.167457488915332,6.54579925633189,64.81,NorthSea,short,0
Goliat,2021-05-01,-0.45,1.9090197809661542,-2.3590197809661544,41.2541667789031,0.167457488915332,6.54579925633189,68.53,NorthSea,short,0
Goliat,2021-07-01,0.0,3.144676515225783,-3.144676515225783,41.2541667789031,0.167457488915332,6.54579925633189,75.17,NorthSea,short,0
Goliat,2021-08-01,0.35,2.784536072153038,-2.434536072153038,41.2541667789031,0.167457488915332,6.54579925633189,70.75,NorthSea,short,0
Goliat,2021-09-01,-0.4,3.0280972698193698,-3.4280972698193697,41.2541667789031,0.167457488915332,6.54579925633189,74.49,NorthSea,short,0
Goliat,2021-10-01,-0.65,1.848067482603665,-2.498067482603665,41.2541667789031,0.167457488915332,6.54579925633189,83.54,NorthSea,short,0
Goliat,2021-11-01,0.0,1.485885740914906,-1.485885740914906,41.2541667789031,0.167457488915332,6.54579925633189,81.05,NorthSea,short,0
Goliat,2021-12-01,1.45,1.9274214781246997,-0.4774214781246997,41.2541667789031,0.167457488915332,6.54579925633189,74.17,NorthSea,short,0
Goliat,2022-01-01,-0.45,1.492389964667705,-1.942389964667705,41.2541667789031,0.167457488915332,6.54579925633189,86.51,NorthSea,short,0
Goliat,2022-02-01,1.3,1.6130175441858845,-0.31301754418588446,41.2541667789031,0.167457488915332,6.54579925633189,97.13,NorthSea,short,0
Goliat,2022-03-01,3.65,1.5030835704163095,2.1469164295836904,41.2541667789031,0.167457488915332,6.54579925633189,117.25,NorthSea,short,0
Goliat,2022-04-01,4.1,5.1246989552191735,-1.0246989552191739,41.2541667789031,0.167457488915332,6.54579925633189,104.58,NorthSea,short,0
Goliat,2022-05-01,2.8,4.844123170200211,-2.044123170200211,41.2541667789031,0.167457488915332,6.54579925633189,113.34,NorthSea,short,0
Goliat,2022-06-01,4.85,1.6365836709387378,3.213416329061262,41.2541667789031,0.167457488915332,6.54579925633189,122.71,NorthSea,short,0
Goliat,2022-07-01,6.4,0.3638073630208105,6.03619263697919,41.2541667789031,0.167457488915332,6.54579925633189,111.93,NorthSea,short,0
Goliat,2022-08-01,10.65,2.6056006640059746,8.044399335994026,41.2541667789031,0.167457488915332,6.54579925633189,100.45,NorthSea,short,0
Goliat,2022-09-01,11.15,4.167947492788143,6.982052507211858,41.2541667789031,0.167457488915332,6.54579925633189,89.76,NorthSea,short,0
Goliat,2022-10-01,9.95,3.5930717926497224,6.356928207350277,41.2541667789031,0.167457488915332,6.54579925633189,93.33,NorthSea,short,0
Goliat,2022-11-01,6.45,1.2198334627983156,5.230166537201685,41.2541667789031,0.167457488915332,6.54579925633189,91.42,NorthSea,short,0
Goliat,2022-12-01,5.05,1.6343690486153633,3.4156309513846366,41.2541667789031,0.167457488915332,6.54579925633189,80.92,NorthSea,short,0
Goliat,2023-01-01,3.45,1.8196954538797137,1.6303045461202865,41.2541667789031,0.167457488915332,6.54579925633189,82.5,NorthSea,short,0
Goliat,2023-03-01,3.35,2.7120186606665455,0.6379813393334546,41.2541667789031,0.167457488915332,6.54579925633189,78.43,NorthSea,short,0
Goliat,2023-04-01,1.9,1.5258596369793593,0.3741403630206406,41.2541667789031,0.167457488915332,6.54579925633189,84.64,NorthSea,short,0
Goliat,2023-05-01,3.35,2.7870700421352623,0.5629299578647378,41.2541667789031,0.167457488915332,6.54579925633189,75.47,NorthSea,short,0
Goliat,2023-06-01,1.8,3.403118703126797,-1.6031187031267968,41.2541667789031,0.167457488915332,6.54579925633189,74.84,NorthSea,short,0
Goliat,2023-07-01,2.2,3.8516187861596247,-1.6516187861596245,41.2541667789031,0.167457488915332,6.54579925633189,80.11,NorthSea,short,0
Goliat,2023-08-01,3.2,3.5976635969457593,-0.39766359694575915,41.2541667789031,0.167457488915332,6.54579925633189,86.15,NorthSea,short,0
Goliat,2023-09-01,2.75,3.245305749542103,-0.49530574954210316,41.2541667789031,0.167457488915332,6.54579925633189,93.72,NorthSea,short,0
Goliat,2023-10-01,4.1,1.4039339894875271,2.6960660105124727,41.2541667789031,0.167457488915332,6.54579925633189,90.6,NorthSea,short,0
Goliat,2023-11-01,0.95,0.7627082914190508,0.18729170858094912,41.2541667789031,0.167457488915332,6.54579925633189,82.94,NorthSea,short,0
Goliat,2024-01-01,0.5,1.2727261342622842,-0.7727261342622842,41.2541667789031,0.167457488915332,6.54579925633189,80.12,NorthSea,short,0
Goliat,2024-02-01,2.6,1.407587634341411,1.192412365658589,41.2541667789031,0.167457488915332,6.54579925633189,83.48,NorthSea,short,0
Goliat,2024-03-01,0.95,2.7687986229198724,-1.8187986229198725,41.2541667789031,0.167457488915332,6.54579925633189,85.41,NorthSea,short,0
Grane,2012-04-01,-1.649999976158142,-2.3348622701560284,0.6848622939978863,27.1149865857435,0.66784513617451,19.0037543623531,119.75,NorthSea,short,0
Grane,2012-05-01,-2.1500000953674316,-2.3372239909211885,0.18722389555375685,27.1149865857435,0.66784513617451,19.0037543623531,110.34,NorthSea,short,0
Grane,2012-06-01,-0.8999999761581421,-0.14119358344212962,-0.7588063927160125,27.1149865857435,0.66784513617451,19.0037543623531,95.16,NorthSea,short,0
Grane,2012-07-01,-0.699999988079071,-1.4052056231379737,0.7052056350589027,27.1149865857435,0.66784513617451,19.0037543623531,102.62,NorthSea,short,0
Grane,2012-08-01,0.1000000014901161,-3.5861043867153004,3.6861043882054165,27.1149865857435,0.66784513617451,19.0037543623531,113.36,NorthSea,short,0
Grane,2012-09-01,0.550000011920929,-3.5979752917283996,4.1479753036493285,27.1149865857435,0.66784513617451,19.0037543623531,112.86,NorthSea,short,0
Grane,2013-01-01,-2.602277994155884,-4.5501293577657975,1.9478513636099137,27.1149865857435,0.66784513617451,19.0037543623531,112.96,NorthSea,short,0
Grane,2013-02-01,-3.299999952316284,-4.734353261909161,1.4343533095928764,27.1149865857435,0.66784513617451,19.0037543623531,116.05,NorthSea,short,0
Grane,2013-03-01,-2.549999952316284,-2.3297269130837392,-0.22027303923254493,27.1149865857435,0.66784513617451,19.0037543623531,108.47,NorthSea,short,0
Grane,2017-01-01,-2.05,-1.0542847893285163,-0.9957152106714835,27.1149865857435,0.66784513617451,19.0037543623531,54.58,NorthSea,short,0
Grane,2017-02-01,-1.75,-1.0596421200440265,-0.6903578799559735,27.1149865857435,0.66784513617451,19.0037543623531,54.87,NorthSea,short,0
Grane,2017-03-01,-0.8,-0.8217434877368777,0.02174348773687762,27.1149865857435,0.66784513617451,19.0037543623531,51.59,NorthSea,short,0
Grane,2017-07-01,-0.8,1.5676344769968276,-2.3676344769968276,27.1149865857435,0.66784513617451,19.0037543623531,48.48,NorthSea,short,0
Grane,2017-08-01,-0.7,1.129733303850515,-1.829733303850515,27.1149865857435,0.66784513617451,19.0037543623531,51.7,NorthSea,short,0
Grane,2017-09-01,-0.25,-0.5256572050085186,0.27565720500851865,27.1149865857435,0.66784513617451,19.0037543623531,56.15,NorthSea,short,0
Grane,2019-04-01,0.15,-1.176039323756425,1.326039323756425,27.1149865857435,0.66784513617451,19.0037543623531,71.23,NorthSea,short,0
Grane,2019-05-01,0.7,-2.4198821393811083,3.119882139381108,27.1149865857435,0.66784513617451,19.0037543623531,71.32,NorthSea,short,0
Grane,2019-06-01,1.35,-1.6563727798352783,3.0063727798352784,27.1149865857435,0.66784513617451,19.0037543623531,64.22,NorthSea,short,0
Grane,2019-07-01,0.7,0.2605153416177872,0.43948465838221273,27.1149865857435,0.66784513617451,19.0037543623531,63.92,NorthSea,short,0
Grane,2019-08-01,-0.4,1.3175937699447249,-1.7175937699447248,27.1149865857435,0.66784513617451,19.0037543623531,59.04,NorthSea,short,0
Grane,2019-09-01,0.35,-0.21302336507747288,0.5630233650774729,27.1149865857435,0.66784513617451,19.0037543623531,62.83,NorthSea,short,0
Grane,2019-10-01,1.2,-1.0053121136821348,2.205312113682135,27.1149865857435,0.66784513617451,19.0037543623531,59.71,NorthSea,short,0
Grane,2019-11-01,0.8,-1.6920314308906872,2.4920314308906875,27.1149865857435,0.66784513617451,19.0037543623531,63.21,NorthSea,short,0
Grane,2019-12-01,0.7,-2.1468291227363046,2.8468291227363043,27.1149865857435,0.66784513617451,19.0037543623531,67.31,NorthSea,short,0
Grane,2020-01-01,0.55,-1.206141395416744,1.756141395416744,27.1149865857435,0.66784513617451,19.0037543623531,63.65,NorthSea,short,0
Grane,2020-02-01,0.2,-1.7365967374208453,1.9365967374208453,27.1149865857435,0.66784513617451,19.0037543623531,55.66,NorthSea,short,0
Grane,2020-03-01,-0.2,-2.5495816921783563,2.349581692178356,27.1149865857435,0.66784513617451,19.0037543623531,32.01,NorthSea,short,0
Grane,2020-04-01,-0.7,-3.9694397215245205,3.2694397215245203,27.1149865857435,0.66784513617451,19.0037543623531,18.38,NorthSea,short,0
Grane,2020-05-01,-3.65,-1.5383614236239214,-2.1116385763760785,27.1149865857435,0.66784513617451,19.0037543623531,29.38,NorthSea,short,0
Grane,2020-07-01,1.2,-2.2052808896545986,3.4052808896545983,27.1149865857435,0.66784513617451,19.0037543623531,43.24,NorthSea,short,0
Grane,2020-08-01,1.1,-1.9568397103597115,3.0568397103597116,27.1149865857435,0.66784513617451,19.0037543623531,44.74,NorthSea,short,0
Grane,2020-09-01,-0.75,0.06267969727312295,-0.812679697273123,27.1149865857435,0.66784513617451,19.0037543623531,40.91,NorthSea,short,0
Grane,2020-10-01,-1.35,0.37118061346984677,-1.7211806134698469,27.1149865857435,0.66784513617451,19.0037543623531,40.19,NorthSea,short,0
Grane,2020-11-01,-0.75,0.27085717376310336,-1.0208571737631034,27.1149865857435,0.66784513617451,19.0037543623531,42.69,NorthSea,short,0
Grane,2020-12-01,0.15,-0.5565629924481175,0.7065629924481175,27.1149865857435,0.66784513617451,19.0037543623531,49.99,NorthSea,short,0
Grane,2021-01-01,0.1,0.18742434127553564,-0.08742434127553564,27.1149865857435,0.66784513617451,19.0037543623531,54.77,NorthSea,short,0
Grane,2021-02-01,-0.05,-0.7456776350250585,0.6956776350250584,27.1149865857435,0.66784513617451,19.0037543623531,62.28,NorthSea,short,0
Grane,2021-03-01,-0.55,-0.7125889889648973,0.16258898896489726,27.1149865857435,0.66784513617451,19.0037543623531,65.41,NorthSea,short,0
Grane,2021-04-01,-1.0,-0.8077746439648901,-0.19222535603510993,27.1149865857435,0.66784513617451,19.0037543623531,64.81,NorthSea,short,0
Grane,2021-05-01,-1.65,-0.3219903006834439,-1.328009699316556,27.1149865857435,0.66784513617451,19.0037543623531,68.53,NorthSea,short,0
Grane,2021-06-01,-1.7,1.5296683522945838,-3.229668352294584,27.1149865857435,0.66784513617451,19.0037543623531,73.16,NorthSea,short,0
Grane,2021-07-01,-0.75,0.9593773908910177,-1.7093773908910177,27.1149865857435,0.66784513617451,19.0037543623531,75.17,NorthSea,short,0
Grane,2021-08-01,-0.55,0.4203076708766891,-0.9703076708766891,27.1149865857435,0.66784513617451,19.0037543623531,70.75,NorthSea,short,0
Grane,2021-09-01,-1.15,0.9161400440628897,-2.0661400440628896,27.1149865857435,0.66784513617451,19.0037543623531,74.49,NorthSea,short,0
Grane,2021-10-01,-0.7,-0.13286280368092407,-0.5671371963190759,27.1149865857435,0.66784513617451,19.0037543623531,83.54,NorthSea,short,0
Grane,2021-11-01,-1.05,-0.4841845033707095,-0.5658154966292905,27.1149865857435,0.66784513617451,19.0037543623531,81.05,NorthSea,short,0
Grane,2021-12-01,-0.15,-0.39045737350593646,0.24045737350593646,27.1149865857435,0.66784513617451,19.0037543623531,74.17,NorthSea,short,0
Grane,2022-01-01,-0.8,-0.5627313197125425,-0.2372686802874575,27.1149865857435,0.66784513617451,19.0037543623531,86.51,NorthSea,short,0
Grane,2022-02-01,-0.6,-0.11322593490559996,-0.4867740650944,27.1149865857435,0.66784513617451,19.0037543623531,97.13,NorthSea,short,0
Grane,2022-03-01,0.0,0.1647338515267056,-0.1647338515267056,27.1149865857435,0.66784513617451,19.0037543623531,117.25,NorthSea,short,0
Grane,2022-04-01,1.1,3.0410164228515613,-1.9410164228515612,27.1149865857435,0.66784513617451,19.0037543623531,104.58,NorthSea,short,0
Grane,2022-05-01,3.4,3.207533102372546,0.19246689762745373,27.1149865857435,0.66784513617451,19.0037543623531,113.34,NorthSea,short,0
Grane,2022-06-01,1.65,-0.015539974157728453,1.6655399741577284,27.1149865857435,0.66784513617451,19.0037543623531,122.71,NorthSea,short,0
Grane,2022-07-01,1.75,-1.2576462367605394,3.0076462367605394,27.1149865857435,0.66784513617451,19.0037543623531,111.93,NorthSea,short,0
Grane,2022-08-01,4.35,0.2484614414521258,4.101538558547874,27.1149865857435,0.66784513617451,19.0037543623531,100.45,NorthSea,short,0
Grane,2022-09-01,5.15,1.898290261765545,3.2517097382344553,27.1149865857435,0.66784513617451,19.0037543623531,89.76,NorthSea,short,0
Grane,2022-10-01,-0.9,1.611163115949347,-2.511163115949347,27.1149865857435,0.66784513617451,19.0037543623531,93.33,NorthSea,short,0
Grane,2022-11-01,-0.6,-1.1570977633302104,0.5570977633302104,27.1149865857435,0.66784513617451,19.0037543623531,91.42,NorthSea,short,0
Grane,2022-12-01,0.3,-0.8671980072408125,1.1671980072408126,27.1149865857435,0.66784513617451,19.0037543623531,80.92,NorthSea,short,0
Grane,2023-01-01,-2.85,-0.5789436889246864,-2.2710563110753137,27.1149865857435,0.66784513617451,19.0037543623531,82.5,NorthSea,short,0
Grane,2023-02-01,-1.2,-0.7058088037586061,-0.49419119624139385,27.1149865857435,0.66784513617451,19.0037543623531,82.59,NorthSea,short,0
Grane,2023-03-01,0.45,0.28821118602446694,0.16178881397553307,27.1149865857435,0.66784513617451,19.0037543623531,78.43,NorthSea,short,0
Grane,2023-04-01,0.2,-0.853014082748901,1.053014082748901,27.1149865857435,0.66784513617451,19.0037543623531,84.64,NorthSea,short,0
Grane,2023-05-01,0.6,0.3247063065869089,0.27529369341309107,27.1149865857435,0.66784513617451,19.0037543623531,75.47,NorthSea,short,0
Grane,2023-06-01,0.85,0.8337865223670315,0.01621347763296843,27.1149865857435,0.66784513617451,19.0037543623531,74.84,NorthSea,short,0
Grane,2023-07-01,1.0,1.3617791663222076,-0.36177916632220763,27.1149865857435,0.66784513617451,19.0037543623531,80.11,NorthSea,short,0
Grane,2023-08-01,3.25,1.1606878406230485,2.0893121593769513,27.1149865857435,0.66784513617451,19.0037543623531,86.15,NorthSea,short,0
Grane,2023-09-01,2.9,1.1828733576229198,1.7171266423770801,27.1149865857435,0.66784513617451,19.0037543623531,93.72,NorthSea,short,0
Grane,2023-10-01,2.85,-0.45904608373131084,3.309046083731311,27.1149865857435,0.66784513617451,19.0037543623531,90.6,NorthSea,short,0
Grane,2023-11-01,5.3,-1.5758200395250797,6.875820039525079,27.1149865857435,0.66784513617451,19.0037543623531,82.94,NorthSea,short,0
Grane,2023-12-01,1.15,-1.181241752767429,2.331241752767429,27.1149865857435,0.66784513617451,19.0037543623531,77.63,NorthSea,short,0
Grane,2024-01-01,-1.7,-1.13322630807336,-0.56677369192664,27.1149865857435,0.66784513617451,19.0037543623531,80.12,NorthSea,short,0
Grane,2024-02-01,2.5,-0.6155432994122905,3.1155432994122902,27.1149865857435,0.66784513617451,19.0037543623531,83.48,NorthSea,short,0
Grane,2024-03-01,2.35,0.6193958132589683,1.7306041867410318,27.1149865857435,0.66784513617451,19.0037543623531,85.41,NorthSea,short,0
Grane,2024-04-01,-0.45,0.7390511010641558,-1.1890511010641558,27.1149865857435,0.66784513617451,19.0037543623531,89.94,NorthSea,short,0
Gudrun,2017-01-01,-0.6,-5.423332250111123,4.8233322501111235,52.8907602496174,0.107484276736867,3.48375045787699,54.58,NorthSea,short,0
Gudrun,2017-02-01,-0.5,-5.848254504773799,5.348254504773799,52.8907602496174,0.107484276736867,3.48375045787699,54.87,NorthSea,short,0
Gudrun,2017-03-01,-1.15,-5.5015527224080785,4.351552722408078,52.8907602496174,0.107484276736867,3.48375045787699,51.59,NorthSea,short,0
Gudrun,2017-07-01,-1.4,-3.0018026604451973,1.6018026604451974,52.8907602496174,0.107484276736867,3.48375045787699,48.48,NorthSea,short,0
Gudrun,2017-08-01,-1.0,-3.3748490244141625,2.3748490244141625,52.8907602496174,0.107484276736867,3.48375045787699,51.7,NorthSea,short,0
Gudrun,2017-09-01,-0.3,-5.464722432502972,5.164722432502972,52.8907602496174,0.107484276736867,3.48375045787699,56.15,NorthSea,short,0
Gudrun,2019-04-01,-4.05,-6.259944522663627,2.209944522663627,52.8907602496174,0.107484276736867,3.48375045787699,71.23,NorthSea,short,0
Gudrun,2019-05-01,-3.3,-7.386089089212382,4.086089089212382,52.8907602496174,0.107484276736867,3.48375045787699,71.32,NorthSea,short,0
Gudrun,2019-06-01,-3.65,-6.439477621651768,2.7894776216517685,52.8907602496174,0.107484276736867,3.48375045787699,64.22,NorthSea,short,0
Gudrun,2019-07-01,-5.05,-4.560468070895189,-0.48953192910481125,52.8907602496174,0.107484276736867,3.48375045787699,63.92,NorthSea,short,0
Gudrun,2019-08-01,-3.95,-3.590639341886891,-0.359360658113109,52.8907602496174,0.107484276736867,3.48375045787699,59.04,NorthSea,short,0
Gudrun,2019-09-01,-4.7,-5.401049971628623,0.7010499716286231,52.8907602496174,0.107484276736867,3.48375045787699,62.83,NorthSea,short,0
Gudrun,2019-10-01,-4.1,-6.217459833616385,2.117459833616385,52.8907602496174,0.107484276736867,3.48375045787699,59.71,NorthSea,short,0
Gudrun,2019-11-01,-3.4,-6.84187839143736,3.4418783914373603,52.8907602496174,0.107484276736867,3.48375045787699,63.21,NorthSea,short,0
Gudrun,2019-12-01,-2.85,-7.268952838784738,4.4189528387847385,52.8907602496174,0.107484276736867,3.48375045787699,67.31,NorthSea,short,0
Gudrun,2020-01-01,-2.4,-6.283110205133914,3.883110205133914,52.8907602496174,0.107484276736867,3.48375045787699,63.65,NorthSea,short,0
Gudrun,2020-02-01,-0.75,-6.608439614543375,5.858439614543375,52.8907602496174,0.107484276736867,3.48375045787699,55.66,NorthSea,short,0
Gudrun,2020-03-01,-2.5,-6.661281417418807,4.161281417418807,52.8907602496174,0.107484276736867,3.48375045787699,32.01,NorthSea,short,0
Gudrun,2020-04-01,-9.15,-6.218576774045428,-2.931423225954572,52.8907602496174,0.107484276736867,3.48375045787699,18.38,NorthSea,short,0
Gudrun,2020-05-01,-10.55,-6.448529660169098,-4.101470339830903,52.8907602496174,0.107484276736867,3.48375045787699,29.38,NorthSea,short,0
Gudrun,2020-06-01,-6.75,-7.86344066566899,1.11344066566899,52.8907602496174,0.107484276736867,3.48375045787699,40.27,NorthSea,short,0
Gudrun,2020-07-01,-3.1,-7.394719561081774,4.294719561081774,52.8907602496174,0.107484276736867,3.48375045787699,43.24,NorthSea,short,0
Gudrun,2020-08-01,-2.5,-6.992624485664813,4.492624485664813,52.8907602496174,0.107484276736867,3.48375045787699,44.74,NorthSea,short,0
Gudrun,2020-09-01,-1.25,-5.13727216929059,3.88727216929059,52.8907602496174,0.107484276736867,3.48375045787699,40.91,NorthSea,short,0
