grade,date_str,differential,predicted,residual,api_gravity,sulfur_pct,vacuum_resid_pct,ccr_wt_pct,brent_price,region_simple,distance_band,is_landlocked
Heidrun,2019-07-01,1.3,-0.7823085028639977,2.082308502863998,28.5,0.5,21,4.8,63.92,NorthSea,short,0
Heidrun,2019-08-01,0.25,0.403031007350791,-0.153031007350791,28.5,0.5,21,4.8,59.04,NorthSea,short,0
Heidrun,2019-09-01,-0.2,-0.5842525866016629,0.3842525866016629,28.5,0.5,21,4.8,62.83,NorthSea,short,0
Heidrun,2019-10-01,1.5,-0.8028468801984566,2.3028468801984565,28.5,0.5,21,4.8,59.71,NorthSea,short,0
Heidrun,2019-11-01,2.4,-1.7503191838932515,4.150319183893251,28.5,0.5,21,4.8,63.21,NorthSea,short,0
Heidrun,2019-12-01,3.1,-1.577012471941015,4.6770124719410155,28.5,0.5,21,4.8,67.31,NorthSea,short,0
Heidrun,2020-01-01,-1.05,-1.2074809175469183,0.1574809175469183,28.5,0.5,21,4.8,63.65,NorthSea,short,0
Heidrun,2020-02-01,0.45,-1.2256886885499254,1.6756886885499254,28.5,0.5,21,4.8,55.66,NorthSea,short,0
Heidrun,2020-03-01,-1.25,-2.4897776545176202,1.2397776545176202,28.5,0.5,21,4.8,32.01,NorthSea,short,0
Heidrun,2020-04-01,0.3,-4.760261013854332,5.060261013854332,28.5,0.5,21,4.8,18.38,NorthSea,short,0
Heidrun,2020-05-01,-8.4,-1.9129157493714157,-6.487084250628585,28.5,0.5,21,4.8,29.38,NorthSea,short,0
Heidrun,2020-06-01,-4.15,-2.071700851622184,-2.078299148377816,28.5,0.5,21,4.8,40.27,NorthSea,short,0
Heidrun,2020-07-01,0.2,-2.0888833945933034,2.2888833945933036,28.5,0.5,21,4.8,43.24,NorthSea,short,0
Heidrun,2020-08-01,0.2,-2.093152736240291,2.293152736240291,28.5,0.5,21,4.8,44.74,NorthSea,short,0
Heidrun,2020-09-01,0.05,-0.9373029464893203,0.9873029464893204,28.5,0.5,21,4.8,40.91,NorthSea,short,0
Heidrun,2020-10-01,-2.4,-1.1256296251915168,-1.2743703748084831,28.5,0.5,21,4.8,40.19,NorthSea,short,0
Heidrun,2020-11-01,-1.3,-0.9867327038989634,-0.31326729610103665,28.5,0.5,21,4.8,42.69,NorthSea,short,0
Heidrun,2020-12-01,-1.1,-1.7700565623506246,0.6700565623506245,28.5,0.5,21,4.8,49.99,NorthSea,short,0
Heidrun,2021-01-01,-0.95,-0.8977241076869105,-0.05227589231308949,28.5,0.5,21,4.8,54.77,NorthSea,short,0
Heidrun,2021-02-01,-0.9,-2.297499099273588,1.3974990992735883,28.5,0.5,21,4.8,62.28,NorthSea,short,0
Heidrun,2021-03-01,-0.55,-2.0367349156227723,1.4867349156227723,28.5,0.5,21,4.8,65.41,NorthSea,short,0
Heidrun,2021-04-01,-1.6,-1.5158774033563283,-0.08412259664367183,28.5,0.5,21,4.8,64.81,NorthSea,short,0
Heidrun,2021-05-01,-2.145199,-1.7389162881855817,-0.4062827118144181,28.5,0.5,21,4.8,68.53,NorthSea,short,0
Heidrun,2021-06-01,-2.45,0.025417806024192358,-2.4754178060241925,28.5,0.5,21,4.8,73.16,NorthSea,short,0
Heidrun,2021-07-01,-1.5,-1.0465740318878123,-0.4534259681121877,28.5,0.5,21,4.8,75.17,NorthSea,short,0
Heidrun,2021-08-01,-1.2,-0.8211067125526994,-0.37889328744730055,28.5,0.5,21,4.8,70.75,NorthSea,short,0
Heidrun,2021-09-01,-1.4,-1.373906066161971,-0.026093933838028827,28.5,0.5,21,4.8,74.49,NorthSea,short,0
Heidrun,2021-10-01,-1.5,-2.066580767589736,0.5665807675897359,28.5,0.5,21,4.8,83.54,NorthSea,short,0
Heidrun,2021-11-01,-1.15,-1.556565761609187,0.4065657616091871,28.5,0.5,21,4.8,81.05,NorthSea,short,0
Heidrun,2021-12-01,-1.2,-1.6585197332547075,0.4585197332547075,28.5,0.5,21,4.8,74.17,NorthSea,short,0
Heidrun,2022-01-01,-0.25,-1.4715033935499768,1.2215033935499768,28.5,0.5,21,4.8,86.51,NorthSea,short,0
Heidrun,2022-02-01,-1.15,-1.9873572414075222,0.8373572414075223,28.5,0.5,21,4.8,97.13,NorthSea,short,0
Heidrun,2022-04-01,-2.7,0.6455151081190111,-3.3455151081190113,28.5,0.5,21,4.8,104.58,NorthSea,short,0
Heidrun,2022-05-01,1.25,0.9016670012410813,0.34833299875891865,28.5,0.5,21,4.8,113.34,NorthSea,short,0
Heidrun,2022-06-01,1.45,-2.945068382092324,4.395068382092324,28.5,0.5,21,4.8,122.71,NorthSea,short,0
Heidrun,2022-07-01,1.85,-3.690007250339506,5.540007250339507,28.5,0.5,21,4.8,111.93,NorthSea,short,0
Heidrun,2022-08-01,5.85,-2.0455357093958506,7.89553570939585,28.5,0.5,21,4.8,100.45,NorthSea,short,0
Heidrun,2022-09-01,-0.1,0.2411734898321013,-0.3411734898321013,28.5,0.5,21,4.8,89.76,NorthSea,short,0
Heidrun,2022-10-01,0.5,-0.10491397760438925,0.6049139776043893,28.5,0.5,21,4.8,93.33,NorthSea,short,0
Heidrun,2022-11-01,-0.55,-2.6468042965016556,2.096804296501656,28.5,0.5,21,4.8,91.42,NorthSea,short,0
Heidrun,2022-12-01,-5.7,-1.4970105502131834,-4.202989449786816,28.5,0.5,21,4.8,80.92,NorthSea,short,0
Heidrun,2023-01-01,-4.1,-3.490455834509612,-0.6095441654903877,28.5,0.5,21,4.8,82.5,NorthSea,short,0
Heidrun,2023-02-01,-2.9,-3.2159761447191557,0.3159761447191558,28.5,0.5,21,4.8,82.59,NorthSea,short,0
Heidrun,2023-03-01,-1.5,-1.310616992199321,-0.18938300780067907,28.5,0.5,21,4.8,78.43,NorthSea,short,0
Heidrun,2023-04-01,-1.15,-1.5863899496080696,0.43638994960806965,28.5,0.5,21,4.8,84.64,NorthSea,short,0
Heidrun,2023-05-01,-0.65,-0.46945464747516147,-0.18054535252483855,28.5,0.5,21,4.8,75.47,NorthSea,short,0
Heidrun,2023-06-01,-0.25,-0.9009283455433583,0.6509283455433583,28.5,0.5,21,4.8,74.84,NorthSea,short,0
Heidrun,2023-07-01,0.4,-0.49479437505257934,0.8947943750525793,28.5,0.5,21,4.8,80.11,NorthSea,short,0
Heidrun,2023-08-01,2.35,-0.9217199190082415,3.2717199190082416,28.5,0.5,21,4.8,86.15,NorthSea,short,0
Heidrun,2023-09-01,2.5,-0.3278194703402825,2.8278194703402826,28.5,0.5,21,4.8,93.72,NorthSea,short,0
Heidrun,2023-10-01,1.85,-1.7834415421551255,3.6334415421551256,28.5,0.5,21,4.8,90.6,NorthSea,short,0
Heidrun,2023-11-01,0.35,-2.1042358361468296,2.4542358361468297,28.5,0.5,21,4.8,82.94,NorthSea,short,0
Heidrun,2023-12-01,1.3,-2.061857251194739,3.3618572511947393,28.5,0.5,21,4.8,77.63,NorthSea,short,0
Heidrun,2024-01-01,-1.45,-3.263055792601441,1.813055792601441,28.5,0.5,21,4.8,80.12,NorthSea,short,0
Heidrun,2024-02-01,-0.2,-2.789969135159004,2.589969135159004,28.5,0.5,21,4.8,83.48,NorthSea,short,0
Heidrun,2024-04-01,-2.5,-1.5971922682508435,-0.9028077317491565,28.5,0.5,21,4.8,89.94,NorthSea,short,0
Johan Sverdrup,2021-01-01,-0.3,2.056790509721185,-2.356790509721185,28.0,0.8,25,4.5,54.77,NorthSea,short,0
Johan Sverdrup,2021-02-01,-0.5,1.102875141030658,-1.602875141030658,28.0,0.8,25,4.5,62.28,NorthSea,short,0
Johan Sverdrup,2021-03-01,-1.7,1.3623060967627214,-3.0623060967627214,28.0,0.8,25,4.5,65.41,NorthSea,short,0
Johan Sverdrup,2021-04-01,-2.35,1.7038587136157426,-4.0538587136157425,28.0,0.8,25,4.5,64.81,NorthSea,short,0
Johan Sverdrup,2021-05-01,-2.3,1.568304202344849,-3.8683042023448486,28.0,0.8,25,4.5,68.53,NorthSea,short,0
Johan Sverdrup,2021-06-01,-1.9,3.387434309372067,-5.287434309372067,28.0,0.8,25,4.5,73.16,NorthSea,short,0
Johan Sverdrup,2021-07-01,-2.3,2.4013196471661384,-4.701319647166138,28.0,0.8,25,4.5,75.17,NorthSea,short,0
Johan Sverdrup,2021-08-01,-2.65,2.4608162244432137,-5.110816224443214,28.0,0.8,25,4.5,70.75,NorthSea,short,0
Johan Sverdrup,2021-09-01,-2.4,2.1789933596410433,-4.578993359641043,28.0,0.8,25,4.5,74.49,NorthSea,short,0
Johan Sverdrup,2021-10-01,-1.85,1.7674520107922838,-3.6174520107922836,28.0,0.8,25,4.5,83.54,NorthSea,short,0
Johan Sverdrup,2021-11-01,-1.65,2.167245625699049,-3.817245625699049,28.0,0.8,25,4.5,81.05,NorthSea,short,0
Johan Sverdrup,2021-12-01,-1.35,1.7806991950722744,-3.1306991950722747,28.0,0.8,25,4.5,74.17,NorthSea,short,0
Johan Sverdrup,2022-01-01,-1.25,2.433532474833131,-3.683532474833131,28.0,0.8,25,4.5,86.51,NorthSea,short,0
Johan Sverdrup,2022-02-01,-0.95,2.3041079919447482,-3.254107991944748,28.0,0.8,25,4.5,97.13,NorthSea,short,0
Johan Sverdrup,2022-03-01,-1.05,2.0974104666176396,-3.1474104666176395,28.0,0.8,25,4.5,117.25,NorthSea,short,0
Johan Sverdrup,2022-04-01,-0.9,5.100500546214503,-6.000500546214504,28.0,0.8,25,4.5,104.58,NorthSea,short,0
Johan Sverdrup,2022-05-01,-0.45,5.651565044760032,-6.101565044760032,28.0,0.8,25,4.5,113.34,NorthSea,short,0
Johan Sverdrup,2022-06-01,0.5,2.0730498591562525,-1.5730498591562525,28.0,0.8,25,4.5,122.71,NorthSea,short,0
Johan Sverdrup,2022-07-01,1.25,0.9888791771958848,0.2611208228041152,28.0,0.8,25,4.5,111.93,NorthSea,short,0
Johan Sverdrup,2022-08-01,3.15,2.195744553765794,0.9542554462342059,28.0,0.8,25,4.5,100.45,NorthSea,short,0
Johan Sverdrup,2022-09-01,2.4,4.169016198809027,-1.7690161988090272,28.0,0.8,25,4.5,89.76,NorthSea,short,0
Johan Sverdrup,2022-10-01,-2.45,3.995352740805776,-6.445352740805776,28.0,0.8,25,4.5,93.33,NorthSea,short,0
Johan Sverdrup,2022-11-01,-1.05,1.2932847656489597,-2.34328476564896,28.0,0.8,25,4.5,91.42,NorthSea,short,0
Johan Sverdrup,2022-12-01,-3.8,2.1491811483687244,-5.949181148368725,28.0,0.8,25,4.5,80.92,NorthSea,short,0
Johan Sverdrup,2023-01-01,-4.8,0.3026260634644613,-5.102626063464461,28.0,0.8,25,4.5,82.5,NorthSea,short,0
Johan Sverdrup,2023-02-01,-1.5,0.5569645542040941,-2.056964554204094,28.0,0.8,25,4.5,82.59,NorthSea,short,0
Johan Sverdrup,2023-03-01,-0.65,2.28549890559595,-2.9354989055959497,28.0,0.8,25,4.5,78.43,NorthSea,short,0
Johan Sverdrup,2023-04-01,-1.15,2.1820938571933,-3.3320938571933,28.0,0.8,25,4.5,84.64,NorthSea,short,0
Johan Sverdrup,2023-05-01,0.2,2.962636699966821,-2.762636699966821,28.0,0.8,25,4.5,75.47,NorthSea,short,0
Johan Sverdrup,2023-06-01,-0.05,2.4803274921073717,-2.5303274921073715,28.0,0.8,25,4.5,74.84,NorthSea,short,0
Johan Sverdrup,2023-07-01,1.15,3.0609829088068485,-1.9109829088068486,28.0,0.8,25,4.5,80.11,NorthSea,short,0
Johan Sverdrup,2023-08-01,2.0,2.8286608296821294,-0.8286608296821294,28.0,0.8,25,4.5,86.15,NorthSea,short,0
Johan Sverdrup,2023-09-01,0.9,3.754691289453399,-2.854691289453399,28.0,0.8,25,4.5,93.72,NorthSea,short,0
Johan Sverdrup,2023-10-01,1.85,2.3080507635053604,-0.45805076350536034,28.0,0.8,25,4.5,90.6,NorthSea,short,0
Johan Sverdrup,2023-11-01,2.0,1.6757510804839635,0.3242489195160365,28.0,0.8,25,4.5,82.94,NorthSea,short,0
Johan Sverdrup,2024-01-01,-1.25,0.3917498862182498,-1.6417498862182498,28.0,0.8,25,4.5,80.12,NorthSea,short,0
Johan Sverdrup,2024-02-01,1.5,1.1351484053680165,0.36485159463198347,28.0,0.8,25,4.5,83.48,NorthSea,short,0
Johan Sverdrup,2024-03-01,-2.55,2.207787875380737,-4.757787875380737,28.0,0.8,25,4.5,85.41,NorthSea,short,0
Johan Sverdrup,2024-04-01,-2.3,2.4149116866203735,-4.714911686620374,28.0,0.8,25,4.5,89.94,NorthSea,short,0
Jotun,2012-04-01,-0.3000000119209289,0.22222023305662297,-0.5222202449775519,25.0,0.2,21,4.5,119.75,NorthSea,short,0
Jotun,2012-05-01,-0.8999999761581421,0.313046855985581,-1.213046832143723,25.0,0.2,21,4.5,110.34,NorthSea,short,0
Jotun,2012-06-01,-0.3499999940395355,2.7318752222453293,-3.081875216284865,25.0,0.2,21,4.5,95.16,NorthSea,short,0
Jotun,2012-07-01,-0.3499999940395355,1.0429073791299617,-1.3929073731694972,25.0,0.2,21,4.5,102.62,NorthSea,short,0
Jotun,2012-08-01,-0.1500000059604644,-1.1029915405965545,0.9529915346360901,25.0,0.2,21,4.5,113.36,NorthSea,short,0
Jotun,2012-09-01,-0.1500000059604644,-0.5974678592658549,0.4474678533053905,25.0,0.2,21,4.5,112.86,NorthSea,short,0
Jotun,2013-01-01,0.800000011920929,-3.6361478263235463,4.436147838244475,25.0,0.2,21,4.5,112.96,NorthSea,short,0
Jotun,2013-02-01,-0.1000000014901161,-3.921289032095278,3.8212890306051617,25.0,0.2,21,4.5,116.05,NorthSea,short,0
Jotun,2013-03-01,-0.050000000745058,-1.0448081892864969,0.9948081885414389,25.0,0.2,21,4.5,108.47,NorthSea,short,0
Jotun,2017-01-01,-1.65,-0.3766661997956744,-1.2733338002043255,25.0,0.2,21,4.5,54.58,NorthSea,short,0
Jotun,2017-03-01,-2.9008,1.3304430034773578,-4.231243003477358,25.0,0.2,21,4.5,51.59,NorthSea,short,0
Jotun,2017-08-01,-1.7,2.6649562128130286,-4.364956212813029,25.0,0.2,21,4.5,51.7,NorthSea,short,0
Jotun,2017-09-01,-1.2,0.6994194900378503,-1.8994194900378503,25.0,0.2,21,4.5,56.15,NorthSea,short,0
Jotun,2019-04-01,-1.05,1.3496583921870944,-2.3996583921870944,25.0,0.2,21,4.5,71.23,NorthSea,short,0
Jotun,2019-06-01,-2.0,0.7556906455374719,-2.755690645537472,25.0,0.2,21,4.5,64.22,NorthSea,short,0
Jotun,2019-08-01,-1.35,3.405655802312049,-4.755655802312049,25.0,0.2,21,4.5,59.04,NorthSea,short,0
Jotun,2019-10-01,-0.5,1.9806277622523378,-2.480627762252338,25.0,0.2,21,4.5,59.71,NorthSea,short,0
Jotun,2019-11-01,-2.45,1.2009555841119393,-3.6509555841119394,25.0,0.2,21,4.5,63.21,NorthSea,short,0
Jotun,2020-01-01,1.0,1.7706845606408415,-0.7706845606408415,25.0,0.2,21,4.5,63.65,NorthSea,short,0
Jotun,2020-03-01,-1.55,-0.5814200607175275,-0.9685799392824725,25.0,0.2,21,4.5,32.01,NorthSea,short,0
Knarr,2017-01-01,-0.15,-1.9369461948921656,1.7869461948921657,39.0,0.13,12,1.3,54.58,NorthSea,short,0
Knarr,2017-02-01,-0.85,-0.5736190964703785,-0.2763809035296215,39.0,0.13,12,1.3,54.87,NorthSea,short,0
Knarr,2017-03-01,-1.2,-0.5442719056467111,-0.6557280943532888,39.0,0.13,12,1.3,51.59,NorthSea,short,0
Knarr,2017-07-01,-1.45,1.316002081594491,-2.766002081594491,39.0,0.13,12,1.3,48.48,NorthSea,short,0
Knarr,2017-08-01,-1.55,0.6664961783251994,-2.2164961783251993,39.0,0.13,12,1.3,51.7,NorthSea,short,0
Knarr,2017-09-01,-1.5,-1.1571633877835914,-0.3428366122164086,39.0,0.13,12,1.3,56.15,NorthSea,short,0
Knarr,2019-04-01,-2.0,-0.4146536023732109,-1.5853463976267892,39.0,0.13,12,1.3,71.23,NorthSea,short,0
Knarr,2019-08-01,-2.1,1.2254197831900782,-3.3254197831900782,39.0,0.13,12,1.3,59.04,NorthSea,short,0
Knarr,2019-10-01,-1.75,-0.12791108697548137,-1.6220889130245186,39.0,0.13,12,1.3,59.71,NorthSea,short,0
Knarr,2019-11-01,-1.25,-0.8705884453982115,-0.37941155460178855,39.0,0.13,12,1.3,63.21,NorthSea,short,0
Knarr,2020-01-01,0.05,-0.2555944678105959,0.3055944678105959,39.0,0.13,12,1.3,63.65,NorthSea,short,0
Knarr,2020-03-01,0.2,-2.352600193853976,2.552600193853976,39.0,0.13,12,1.3,32.01,NorthSea,short,0
Knarr,2020-05-01,-11.2,-2.4418297289934334,-8.758170271006566,39.0,0.13,12,1.3,29.38,NorthSea,short,0
Knarr,2020-06-01,-11.2,-2.3985473826282995,-8.8014526173717,39.0,0.13,12,1.3,40.27,NorthSea,short,0
Knarr,2020-07-01,-2.7,-2.184403460346583,-0.515596539653417,39.0,0.13,12,1.3,43.24,NorthSea,short,0
Knarr,2020-08-01,-2.65,-2.0034450262214154,-0.6465549737785845,39.0,0.13,12,1.3,44.74,NorthSea,short,0
Knarr,2020-09-01,-3.0,-1.1362372929699298,-1.8637627070300702,39.0,0.13,12,1.3,40.91,NorthSea,short,0
Knarr,2020-10-01,-2.9,-1.3620703604903834,-1.5379296395096165,39.0,0.13,12,1.3,40.19,NorthSea,short,0
Knarr,2020-11-01,-2.2,-1.0806782297975437,-1.1193217702024565,39.0,0.13,12,1.3,42.69,NorthSea,short,0
Knarr,2020-12-01,-2.1,-1.578585905322993,-0.5214140946770072,39.0,0.13,12,1.3,49.99,NorthSea,short,0
Knarr,2021-01-01,-2.65,-0.5386617612620985,-2.1113382387379014,39.0,0.13,12,1.3,54.77,NorthSea,short,0
Knarr,2021-03-01,-2.6,-1.3981737774734786,-1.2018262225265215,39.0,0.13,12,1.3,65.41,NorthSea,short,0
Knarr,2021-05-01,-4.1,-0.7208557954573285,-3.379144204542671,39.0,0.13,12,1.3,68.53,NorthSea,short,0
Knarr,2021-09-01,-2.4,-0.2209701389828857,-2.1790298610171144,39.0,0.13,12,1.3,74.49,NorthSea,short,0
Knarr,2021-11-01,-2.15,-0.4061776289886094,-1.7438223710113905,39.0,0.13,12,1.3,81.05,NorthSea,short,0
Knarr,2022-02-01,-1.0,-0.4857805511102793,-0.5142194488897207,39.0,0.13,12,1.3,97.13,NorthSea,short,0
Knarr,2022-03-01,-1.15,-1.1159333770494628,-0.034066622950537084,39.0,0.13,12,1.3,117.25,NorthSea,short,0
Knarr,2022-05-01,-2.3,2.8376080953121687,-5.137608095312169,39.0,0.13,12,1.3,113.34,NorthSea,short,0
Lloydminster,2006-06-15,-15.11,-19.416719093883174,4.306719093883174,20.0,3.5,49,13.5,68.56,NorthAmerica,long,1
Lloydminster,2006-07-15,-14.61,-21.231318319269306,6.621318319269307,20.0,3.5,49,13.5,73.67,NorthAmerica,long,1
Lloydminster,2006-08-15,-15.39,-21.78460211312085,6.39460211312085,20.0,3.5,49,13.5,73.23,NorthAmerica,long,1
Lloydminster,2006-09-15,-18.82,-18.1360536918004,-0.6839463081996016,20.0,3.5,49,13.5,61.96,NorthAmerica,long,1
Lloydminster,2006-10-15,-19.340000000000003,-16.561997419452872,-2.778002580547131,20.0,3.5,49,13.5,57.81,NorthAmerica,long,1
Lloydminster,2006-11-15,-18.25,-17.524517527670177,-0.7254824723298228,20.0,3.5,49,13.5,58.76,NorthAmerica,long,1
Lloydminster,2006-12-15,-17.159999999999997,-19.59136016153541,2.4313601615354123,20.0,3.5,49,13.5,62.47,NorthAmerica,long,1
Lloydminster,2007-01-15,-13.659999999999997,-15.497743450233068,1.8377434502330718,20.0,3.5,49,13.5,53.68,NorthAmerica,long,1
Lloydminster,2007-02-15,-11.760000000000003,-15.13192031602634,3.371920316026337,20.0,3.5,49,13.5,57.56,NorthAmerica,long,1
Lloydminster,2007-03-15,-14.269999999999996,-17.65298397352776,3.3829839735277645,20.0,3.5,49,13.5,62.05,NorthAmerica,long,1
Lloydminster,2007-04-15,-21.71999999999999,-20.1309267321191,-1.5890732678808916,20.0,3.5,49,13.5,67.49,NorthAmerica,long,1
Lloydminster,2007-05-15,-18.609999999999992,-19.810833510386182,1.2008335103861896,20.0,3.5,49,13.5,67.21,NorthAmerica,long,1
Lloydminster,2007-06-15,-22.629999999999995,-20.9630060340928,-1.6669939659071957,20.0,3.5,49,13.5,71.05,NorthAmerica,long,1
Lloydminster,2007-07-15,-23.890000000000008,-21.509324340878795,-2.380675659121213,20.0,3.5,49,13.5,76.93,NorthAmerica,long,1
Lloydminster,2007-08-15,-16.67,-17.47888920124511,0.8088892012451083,20.0,3.5,49,13.5,70.76,NorthAmerica,long,1
Lloydminster,2007-09-15,-22.6,-18.329735158229592,-4.270264841770409,20.0,3.5,49,13.5,77.17,NorthAmerica,long,1
Lloydminster,2007-10-15,-26.360000000000007,-19.29063844552444,-7.069361554475567,20.0,3.5,49,13.5,82.34,NorthAmerica,long,1
Lloydminster,2007-11-15,-30.699999999999996,-22.0085952820759,-8.691404717924097,20.0,3.5,49,13.5,92.41,NorthAmerica,long,1
Lloydminster,2007-12-15,-33.31000000000001,-21.87567119022795,-11.434328809772058,20.0,3.5,49,13.5,90.93,NorthAmerica,long,1
Lloydminster,2008-01-15,-24.05000000000001,-19.239530675257473,-4.810469324742538,20.0,3.5,49,13.5,92.18,NorthAmerica,long,1
Lloydminster,2008-02-15,-22.319999999999993,-18.896911585742586,-3.423088414257407,20.0,3.5,49,13.5,94.99,NorthAmerica,long,1
Lloydminster,2008-03-15,-16.83,-21.110794487411017,4.280794487411018,20.0,3.5,49,13.5,103.64,NorthAmerica,long,1
Lloydminster,2008-04-15,-15.36,-20.918076099225164,5.558076099225165,20.0,3.5,49,13.5,109.07,NorthAmerica,long,1
Lloydminster,2008-05-15,-18.39999999999999,-24.7432363096074,6.343236309607409,20.0,3.5,49,13.5,122.8,NorthAmerica,long,1
Lloydminster,2008-06-15,-23.47999999999999,-27.51431482233494,4.034314822334949,20.0,3.5,49,13.5,132.32,NorthAmerica,long,1
Lloydminster,2008-07-15,-17.659999999999997,-27.331603509088648,9.671603509088651,20.0,3.5,49,13.5,132.72,NorthAmerica,long,1
Lloydminster,2008-08-15,-4.3799999999999955,-21.489659955496634,17.10965995549664,20.0,3.5,49,13.5,113.24,NorthAmerica,long,1
Lloydminster,2008-09-15,-4.560000000000002,-14.895319061199874,10.335319061199872,20.0,3.5,49,13.5,97.23,NorthAmerica,long,1
Lloydminster,2008-10-15,-2.1700000000000017,-13.400956997760169,11.230956997760167,20.0,3.5,49,13.5,71.58,NorthAmerica,long,1
Lloydminster,2008-11-15,-3.490000000000002,-12.061650803502438,8.571650803502436,20.0,3.5,49,13.5,52.45,NorthAmerica,long,1
Lloydminster,2008-12-15,-8.850000000000001,-10.146371848274196,1.2963718482741946,20.0,3.5,49,13.5,39.95,NorthAmerica,long,1
Lloydminster,2009-01-15,-14.339999999999996,-10.846856462399634,-3.4931435376003623,20.0,3.5,49,13.5,43.44,NorthAmerica,long,1
Lloydminster,2009-02-15,-10.25,-11.88585589097667,1.6358558909766696,20.0,3.5,49,13.5,43.32,NorthAmerica,long,1
Lloydminster,2009-03-15,-5.159999999999997,-10.37780945692222,5.2178094569222235,20.0,3.5,49,13.5,46.54,NorthAmerica,long,1
Lloydminster,2009-04-15,-5.009999999999998,-10.79892831348659,5.788928313486592,20.0,3.5,49,13.5,50.18,NorthAmerica,long,1
Lloydminster,2009-05-15,-5.75,-10.96812838063706,5.21812838063706,20.0,3.5,49,13.5,57.3,NorthAmerica,long,1
Lloydminster,2009-06-15,-7.439999999999998,-14.333514793304767,6.893514793304769,20.0,3.5,49,13.5,68.61,NorthAmerica,long,1
Lloydminster,2009-07-15,-5.229999999999997,-13.583116988366504,8.353116988366507,20.0,3.5,49,13.5,64.44,NorthAmerica,long,1
Lloydminster,2009-08-15,-11.300000000000004,-15.739889951831872,4.4398899518318675,20.0,3.5,49,13.5,72.51,NorthAmerica,long,1
Lloydminster,2009-09-15,-3.8100000000000023,-12.674793324455718,8.864793324455716,20.0,3.5,49,13.5,67.65,NorthAmerica,long,1
Lloydminster,2009-10-15,-6.219999999999999,-12.938722794031785,6.718722794031786,20.0,3.5,49,13.5,72.77,NorthAmerica,long,1
Lloydminster,2009-11-15,-8.899999999999991,-14.66664380410638,5.766643804106389,20.0,3.5,49,13.5,76.66,NorthAmerica,long,1
Lloydminster,2009-12-15,-8.809999999999988,-15.242790219256586,6.4327902192565976,20.0,3.5,49,13.5,74.46,NorthAmerica,long,1
Lloydminster,2010-01-15,-5.920000000000002,-14.697968655290829,8.777968655290827,20.0,3.5,49,13.5,76.17,NorthAmerica,long,1
Lloydminster,2010-02-15,-2.769999999999996,-12.402802795925599,9.632802795925603,20.0,3.5,49,13.5,73.75,NorthAmerica,long,1
Lloydminster,2010-03-15,-5.769999999999996,-13.588690950681364,7.818690950681368,20.0,3.5,49,13.5,78.83,NorthAmerica,long,1
Lloydminster,2010-04-15,-9.209999999999994,-18.861403277533693,9.6514032775337,20.0,3.5,49,13.5,84.82,NorthAmerica,long,1
Lloydminster,2010-05-15,-9.790000000000006,-17.872216287504777,8.082216287504771,20.0,3.5,49,13.5,75.95,NorthAmerica,long,1
Lloydminster,2010-06-15,-10.480000000000004,-16.82020244121208,6.3402024412120745,20.0,3.5,49,13.5,74.76,NorthAmerica,long,1
Lloydminster,2010-07-15,-8.319999999999993,-16.596800601370987,8.276800601370994,20.0,3.5,49,13.5,75.58,NorthAmerica,long,1
Lloydminster,2010-08-15,-12.190000000000012,-18.338511070435352,6.14851107043534,20.0,3.5,49,13.5,77.04,NorthAmerica,long,1
Lloydminster,2010-09-15,-17.940000000000005,-18.860269672164588,0.9202696721645829,20.0,3.5,49,13.5,77.84,NorthAmerica,long,1
Lloydminster,2010-10-15,-21.47,-18.196533636153767,-3.2734663638462322,20.0,3.5,49,13.5,82.67,NorthAmerica,long,1
Lloydminster,2010-11-15,-12.599999999999994,-18.603536436835242,6.0035364368352475,20.0,3.5,49,13.5,85.28,NorthAmerica,long,1
Lloydminster,2010-12-15,-16.909999999999997,-21.55513524014474,4.645135240144743,20.0,3.5,49,13.5,91.45,NorthAmerica,long,1
Lloydminster,2011-01-15,-20.58,-21.199213307423747,0.6192133074237489,20.0,3.5,49,13.5,96.52,NorthAmerica,long,1
Lloydminster,2011-02-15,-30.08,-24.689065399163802,-5.3909346008361965,20.0,3.5,49,13.5,103.72,NorthAmerica,long,1
Lloydminster,2011-03-15,-33.120000000000005,-27.093867151520428,-6.026132848479577,20.0,3.5,49,13.5,114.64,NorthAmerica,long,1
Lloydminster,2011-04-15,-34.0,-28.264971204677686,-5.7350287953223145,20.0,3.5,49,13.5,123.26,NorthAmerica,long,1
Lloydminster,2011-05-15,-25.299999999999997,-26.3940167331208,1.094016733120803,20.0,3.5,49,13.5,114.99,NorthAmerica,long,1
Lloydminster,2011-06-15,-27.97,-27.76493813572204,-0.20506186427795825,20.0,3.5,49,13.5,113.83,NorthAmerica,long,1
Lloydminster,2011-07-15,-35.900000000000006,-28.80632462739127,-7.093675372608736,20.0,3.5,49,13.5,116.97,NorthAmerica,long,1
Lloydminster,2011-08-15,-35.83,-28.54475895651614,-7.2852410434838575,20.0,3.5,49,13.5,110.22,NorthAmerica,long,1
Lloydminster,2011-09-15,-35.879999999999995,-30.807651269628316,-5.072348730371679,20.0,3.5,49,13.5,112.83,NorthAmerica,long,1
Lloydminster,2011-10-15,-30.739999999999995,-27.049557962903634,-3.6904420370963607,20.0,3.5,49,13.5,109.55,NorthAmerica,long,1
