year,hub_low_p50_kboed,hub_base_p10_kboed,hub_base_p50_kboed,hub_base_p90_kboed,hub_high_p50_kboed,agg_p10_kboed,agg_p50_kboed,agg_p90_kboed
2040.25,0.0,0.0,9.709042574713065,14.88823712249358,28.636352693629497,0.0,0.0,0.0
2040.3333333333333,0.0,0.0,9.480474125990378,14.61678593101415,28.14778040977331,0.0,0.0,0.0
2040.4166666666667,0.0,0.0,9.262805438312641,14.347878199852875,27.664714412856274,0.0,0.0,0.0
2040.5,0.0,0.0,9.05402363020827,14.083917700912526,27.18092662719996,0.0,0.0,0.0
2040.5833333333333,0.0,0.0,8.849947722890185,13.824813415843217,26.71006645899142,0.0,0.0,0.0
2040.6666666666667,0.0,0.0,8.650471646282583,13.570476000865103,26.247057636476146,0.0,0.0,0.0
2040.75,0.0,0.0,8.455491721108267,13.320817755958842,25.79994960026477,0.0,0.0,0.0
2040.8333333333333,0.0,0.0,8.264906605000498,13.075752594622884,25.360457869043195,0.0,0.0,0.0
2040.9166666666667,0.0,0.0,8.078617239829494,12.8349035272655,24.928452702129114,0.0,0.0,0.0
2041.0,0.0,0.0,7.896526800216202,12.59813022134882,24.50078116043307,0.0,0.0,0.0
2041.0833333333333,0.0,0.0,7.662527464447655,12.363378808108562,24.078304137379178,0.0,0.0,0.0
2041.1666666666667,0.0,0.0,0.0,12.132006807858323,23.66311205899049,0.0,0.0,0.0
2041.25,0.0,0.0,0.0,11.914021107480483,23.241401073273117,0.0,0.0,0.0
2041.3333333333333,0.0,0.0,0.0,11.695252771435102,22.826658221532064,0.0,0.0,0.0
2041.4166666666667,0.0,0.0,0.0,11.479562860007222,22.419316456865246,0.0,0.0,0.0
2041.5,0.0,0.0,0.0,11.272018637811437,22.019243706858013,0.0,0.0,0.0
2041.5833333333333,0.0,0.0,0.0,11.066049508178997,21.656945426524878,0.0,0.0,0.0
2041.6666666666667,0.0,0.0,0.0,10.863664436711357,21.301075630845975,0.0,0.0,0.0
2041.75,0.0,0.0,0.0,10.66498096664884,20.920823767347162,0.0,0.0,0.0
2041.8333333333333,0.0,0.0,0.0,10.471886612530072,20.567166703261446,0.0,0.0,0.0
2041.9166666666667,0.0,0.0,0.0,10.284146305283947,20.21197462868987,0.0,0.0,0.0
2042.0,0.0,0.0,0.0,10.0997718295265,19.869706856093636,0.0,0.0,0.0
2042.0833333333333,0.0,0.0,0.0,9.918702841899853,19.533235016462424,0.0,0.0,0.0
2042.1666666666667,0.0,0.0,0.0,9.740880080900611,19.20246096194856,0.0,0.0,0.0
2042.25,0.0,0.0,0.0,9.565909859979005,18.874236813509246,0.0,0.0,0.0
2042.3333333333333,0.0,0.0,0.0,9.392399908001568,18.543773152412296,0.0,0.0,0.0
2042.4166666666667,0.0,0.0,0.0,9.217778680109168,18.228694618732487,0.0,0.0,0.0
2042.5,0.0,0.0,0.0,9.04541448951596,17.908004345719526,0.0,0.0,0.0
2042.5833333333333,0.0,0.0,0.0,8.876273413514573,17.596209168437138,0.0,0.0,0.0
2042.6666666666667,0.0,0.0,0.0,8.71029518055905,17.290693237937408,0.0,0.0,0.0
2042.75,0.0,0.0,0.0,8.54742064618864,16.99131919812063,0.0,0.0,0.0
2042.8333333333333,0.0,0.0,0.0,8.387591771950785,16.703825640416557,0.0,0.0,0.0
2042.9166666666667,0.0,0.0,0.0,8.23075160471826,16.422418542207588,0.0,0.0,0.0
2043.0,0.0,0.0,0.0,8.077493120467818,16.143349414427334,0.0,0.0,0.0
2043.0833333333333,0.0,0.0,0.0,7.930312988468792,15.874817096498438,0.0,0.0,0.0
2043.1666666666667,0.0,0.0,0.0,7.782636163099288,15.60167927553823,0.0,0.0,0.0
2043.25,0.0,0.0,0.0,7.6392636130670235,15.333580373716426,0.0,0.0,0.0
2043.3333333333333,0.0,0.0,0.0,7.499397367068293,15.069926962339496,0.0,0.0,0.0
2043.4166666666667,0.0,0.0,0.0,7.361447535697451,14.810959398788796,0.0,0.0,0.0
2043.5,0.0,0.0,0.0,7.226035301504752,14.556278904693768,0.0,0.0,0.0
2043.5833333333333,0.0,0.0,0.0,7.093113984481167,14.305978218827208,0.0,0.0,0.0
2043.6666666666667,0.0,0.0,0.0,6.962088637384688,14.059978674558055,0.0,0.0,0.0
2043.75,0.0,0.0,0.0,6.833268203942042,13.816076172546525,0.0,0.0,0.0
2043.8333333333333,0.0,0.0,0.0,6.706831388106017,13.575716625105901,0.0,0.0,0.0
